Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec
0.6813783121731679,0.7237594021161122,0.49225163527873506,0.6536591787713728,0.6800597549176889,0.4073109869188254,0.16043645707443166,0.44849410674816426,0.2523655753452151,0.6592785365771126,0.8774427264032224,0.9408962080168075
0.18672015461913183,0.4380202861664202,0.5422625344063822,0.5870553192058628,0.3141164771609073,0.2611166114735092,0.18532876924958297,0.1059623842340831,0.2908544475879351,0.9598797569973626,0.6546286610662279,0.5247673922990644
0.01781847053120722,0.3272530409259419,0.9898387701108841,0.40771785902184887,0.3658012725014662,0.43831006942991435,0.9261201366440311,0.5976256978772068,0.2714650349462495,0.38648197136803186,0.9639111530085863,0.32958896309173913
0.9582447030433247,0.7418405049447263,0.8360493389931734,0.19687582409516902,0.522037795058224,0.3711449042774241,0.5758877036346784,0.0466792752468117,0.045273569034179006,0.5620334898637284,0.5600544990607085,0.7317626136863725
0.4310777045006525,0.18578836926822329,0.9327513100233721,0.20625995513605888,0.4559497134711331,0.21611103152366684,0.9417544642774152,0.7889869458736491,0.504527225678141,0.6272287164740987,0.090917847058681,0.2272860264462888
0.20188661461862456,0.7132469896620847,0.663368432884958,0.6596117972374032,0.3243505910886698,0.6086964160907824,0.9321496418829557,0.41926225242592996,0.02769240556633512,0.8677506390387774,0.4053268998366716,0.028753886591316835
0.33829671795594995,0.2537214575698048,0.4994984898634224,0.4990060031327782,0.5545278753046742,0.7828721208697261,0.33437441709296445,0.7910978468799175,0.015700036502217407,0.7437082999673377,0.2810006961366798,0.2267983576065833
0.35580097233158703,0.25427197315678707,0.5653768736488778,0.9835836520444229,0.07572176999182278,0.28921725544019816,0.019942388287076063,0.11601372657095499,0.06839731119529635,0.4400019535566668,0.9718972395144989,0.36208255396477895
0.9752194076179929,0.4385502469454573,0.373224491580761,0.0250937291072868,0.04088202131731411,0.7666761809338355,0.56681434981995,0.7259414099162503,0.1477161930333747,0.46271901198232746,0.5543179706070841,0.6644923916340526
0.30341573503469244,0.41542309412786205,0.29268001225422435,0.7412547851116494,0.22604804327061234,0.5063481006398206,0.009595098122798129,0.06097778103548379,0.7558502054521069,0.7150213252243265,0.03330644036285113,0.8268276662850932
0.26769894989467424,0.3518579141183218,0.09190734359775299,0.3490637777822566,0.38083723876383624,0.023475748823286957,0.8766112354785269,0.39763899390424606,0.4245273472558512,0.5251072763391936,0.7126441539081917,0.8497897154461376
0.6112431006733691,0.24482221512231395,0.5473295413869215,0.30846325727279855,0.9665538209357982,0.19022408647882305,0.2978221265765957,0.7152907538908231,0.5724764488442626,0.9662185313567001,0.5690664823854718,0.209026902334162
0.2720986745676284,0.4994817929251608,0.6692392843382073,0.4410729112260414,0.2680427187999517,0.5170660484415787,0.8666296377298738,0.34414099428935707,0.901260068134442,0.4094466026030916,0.31454233526957265,0.5565794015129529
0.7815499428286642,0.5939481464105969,0.10989899758174615,0.8349334683038218,0.6271325844145258,0.27725302672729557,0.8862164747748774,0.46958075175646585,0.07230459569387848,0.3288242259612807,0.4227177145631539,0.011054360754676584
0.11323973141339327,0.5290772757649759,0.1734661197163453,0.7678143487608656,0.2403221548433685,0.43021905167533303,0.04461574432359916,0.6730162293512769,0.5364273267093441,0.9574495722948605,0.43684918164968756,0.43594900537554326
0.5642851725779374,0.8059592704803082,0.3579438592455664,0.30469952058574845,0.33637426402190695,0.0794287747783653,0.43382759996671605,0.9130827008516713,0.5151956760760892,0.25164152963224484,0.6162845787701967,0.30241806315324027
0.06529132544340499,0.6171634566881437,0.9057595849327041,0.05785277808759748,0.2759414174527396,0.8124938727628415,0.9769089086595996,0.2066072597144768,0.8905479984054209,0.0019895245987467947,0.726168348401343,0.11226413093192444
0.4393345930390343,0.6798320070459201,0.9840813177802425,0.5469020193313077,0.47718410842870007,0.10054191323847972,0.1485548826352341,0.938612898582508,0.266442970148248,0.46822515808555465,0.15908344524937879,0.6487761409157695
0.15390114492925044,0.3528541613396289,0.8581956220552516,0.3512901499433424,0.6555199519444723,0.25416947340389007,0.07563705740384186,0.9821544843452475,0.6209215665244735,0.6168761701818014,0.0785983126532327,0.7795462474510797
0.26160685353123336,0.12237801645896329,0.7179994639696595,0.7843694084303934,0.9490552297561057,0.0377646343545901,0.6828883737766878,0.3814407979883029,0.41136682541636593,0.9967827295573188,0.09680461009340291,0.6736040548784731
0.301142726408699,0.9655996170236861,0.978089353144448,0.8299541843182462,0.1455557469792712,0.7238243895621067,0.9178184810949392,0.9002387481354132,0.6566042888467183,0.19773079317139897,0.5164032425307421,0.8241280069235476
0.871456714665256,0.08297559869532689,0.8954299883498668,0.8497759582009465,0.17065704532904957,0.7215044428441002,0.5078362358138793,0.17523386459746249,0.18214399833234285,0.6086784195402212,0.14827854038268362,0.1670881309884571
0.6734894952727625,0.4211767323365644,0.6928377687695426,0.43208745951322325,0.9114453521758269,0.5055529437097611,0.06677421158376451,0.3979557213617182,0.2371718852944128,0.6217638882180084,0.7628752689424017,0.4909200852543111
0.20108240288959456,0.6014044426072076,0.7107874611737199,0.36117579431619984,0.3799026151247574,0.7570248140472854,0.5251061798377372,0.6839094416911918,0.052016045083834506,0.8403048536850457,0.4662069703931434,0.5749520872989679
0.18676597653432458,0.8196517659929817,0.6714643762932329,0.2118824202134676,0.7113261774953002,0.9301624916560046,0.33937469838269885,0.10395010104144675,0.1064519948972078,0.6398724714833844,0.5952551218125397,0.44407154960725104
0.27476206527885494,0.9746411912739408,0.9258675093754449,0.9918315186926133,0.6961241914799929,0.6348903273714784,0.13955289919258407,0.47213220841955095,0.9140389372099087,0.9601591588384214,0.07840413679238589,0.612364213620569
0.18232690309863497,0.7155816081085026,0.01628508510594273,0.5975804748173019,0.3900806105645258,0.4706503237507197,0.224974554157506,0.8885284203793069,0.05527088654068946,0.3216101879925527,0.03938780263300157,0.9383746941882045
0.16985848603335363,0.6316565017885921,0.039724111715711996,0.7495560612029295,0.5713174958240101,0.9249488708509592,0.6002904522911016,0.887303599027676,0.8847268244892571,0.7788958662152533,0.18779945479412574,0.019063144388775655
0.15062790115791613,0.9263333040624014,0.15753538436436942,0.6100139711890965,0.5858290871023248,0.045940893295599694,0.03587522178933278,0.378341686620683,0.23410647864373657,0.4385493158528273,0.8191452225773932,0.25011048415323145
0.5400582528607367,0.957004667040834,0.9766878952909543,0.2692294769920497,0.09919368043105492,0.5705806961344652,0.6501423326451382,0.5927613587585124,0.4603865778247571,0.5599758653382865,0.04212197952908081,0.3742516079527761
0.39935708357677313,0.9736354136532495,0.8416918015001575,0.9262988418716974,0.42723984970204476,0.5043219548372807,0.7480890502924155,0.602898666163073,0.21733299414104723,0.5228957636272075,0.9754045079596622,0.27814203298027074
0.8939389604356844,0.9753688406681066,0.4677038289380455,0.17549872500530106,0.48781426592052957,0.8667717536049686,0.5787856939097988,0.5839411620872046,0.7514876229031652,0.6915888084287318,0.0068704725417394474,0.17844964685485598
0.4835303109383813,0.021151038685886858,0.513394155572386,0.8992023335145902,0.2915082070009172,0.8641752540245536,0.625535276413115,0.5628731767129432,0.05806145801666651,0.6413260141991585,0.9885729567436694,0.1891920205108798
0.8616355072301919,0.11046401376562931,0.3330242983666519,0.033443918428479935,0.37660100768186433,0.7206053127684207,0.3591528914630576,0.7455579675700199,0.7622670127426227,0.6758746506315909,0.3852048732397175,0.9553048789942676
0.9421860529623749,0.7636118026894851,0.5543930782396786,0.9359056836494752,0.37591372762267994,0.2561426262842169,0.5297770827680908,0.18566654810600802,0.9972571195801739,0.022651392143220983,0.2059302820453931,0.2422586433105205
0.35040425040278966,0.6464300829127583,0.7753369601456969,0.6118918238680269,0.9666935209995015,0.6229572956461649,0.8662797739466122,0.9691971230739772,0.19541171282399306,0.1923028781508943,0.006942837162106641,0.32796105562624933
0.6763133030653852,0.07684943753977791,0.9161837950229162,0.7242724277374469,0.8781111336756742,0.1512010972061244,0.6835884138387001,0.9101058213218791,0.25862908959039466,0.8548202694972109,0.762336720606778,0.43002881460794373
0.8148550029215126,0.03871129898326886,0.45626870756942595,0.7482472253912188,0.04649274651843038,0.44859812119399345,0.8302966335857637,0.3010774884178784,0.10417532089762116,0.8502134968935554,0.12175661867473186,0.43802351556034813
0.7032303067946037,0.09313354064042512,0.8418187860039905,0.7759205429395174,0.32064978766087426,0.11787262473108662,0.617982651243192,0.06854419550430013,0.5270910615732429,0.32297471944684286,0.48757039742704367,0.5721051415185215
0.42061794746704906,0.39957501059884326,0.2934141871959872,0.9151500696535438,0.6208187034419294,0.1144908275522647,0.8931684201878316,0.1564260922548596,0.3231463837084745,0.7591039909098616,0.3394815675885037,0.9411088397682317
0.7810556978528848,0.846658177038934,0.9587536848738684,0.6138221644346968,0.849680967061787,0.48239506450995084,0.3501235810210528,0.8410957132013378,0.5044181319746837,0.8886119597703968,0.17818776389296065,0.9612509210098573
0.20672395873542826,0.8043841465655811,0.6595497728601009,0.11599547102935015,0.7903911695215751,0.010449554339611034,0.5255866640622179,0.9317814227476404,0.6767698295726744,0.34841337951115614,0.3706172894319355,0.27594673545392145
0.14401128974939947,0.9487617551418904,0.9515966999036937,0.838318146448089,0.36315877316039513,0.659796508361205,0.523071360508407,0.7997509686140691,0.33095973347975616,0.9562788067358607,0.7852358338370562,0.26857354431146996
0.7395649830623261,0.6722472202501981,0.2826556043501265,0.12411167000772405,0.41415420629461663,0.9321003422632855,0.1571665977447636,0.5934642525544754,0.5095303481213201,0.8030564120014497,0.218486817937405,0.5798224740758433
0.46083362968028585,0.5383017836748064,0.9963341816272031,0.936382001580809,0.5436268450744242,0.6273197020448196,0.12136532159664004,0.6719288456759074,0.6579953877030106,0.34248385767145495,0.18363125356405197,0.9691517753993754
0.7931364506760878,0.9464492806435668,0.38792762867253927,0.8142486516803039,0.6432945212900006,0.530976734916763,0.5418801718430626,0.050977803075086814,0.27172985748046163,0.14853893058962453,0.2764062773124778,0.5041922404981519
0.9195742455679687,0.05174759756126346,0.49546530852049264,0.4653193382562917,0.5388393278788963,0.4401986210114883,0.23349676957228727,0.8556442625699838,0.42687722547837237,0.09378954065651368,0.8816324665935777,0.8130301614698251
0.43846550756488556,0.15773197928046745,0.5728161368140254,0.7398510231025259,0.6000280630654958,0.3050213188791041,0.8540596183215782,0.70830316139474,0.9539198115956244,0.023559046066113365,0.6452814521548756,0.06770123202471312
0.9765875655610389,0.29324763475866555,0.8777456015945326,0.5660642593817194,0.17310637039524956,0.9975860471304503,0.8618580517926034,0.3204378608562938,0.4442244911721879,0.3636435330220458,0.004621806466083123,0.37462877222749813
0.25702155930780135,0.06263343561191104,0.4221487759199126,0.6381605477297417,0.5410891641049227,0.45178236453272913,0.5494496451465742,0.5919959162037927,0.45106133971658813,0.7667780348596255,0.09443290184122488,0.33538620813674724
0.8800387926283607,0.35497875095812337,0.0019738546316363514,0.4357553418465755,0.9034211882872184,0.3614155018109132,0.38721277268754584,0.3017861436190641,0.8161147987393138,0.006244866655927606,0.4906694556504265,0.31886882893354973
0.5921620583531576,0.5072849082918225,0.20902475650174812,0.4819662186614425,0.4193322824510911,0.6034028548392119,0.0392153530767575,0.19671611932051025,0.6178943400290614,0.010607488328237658,0.6078072437669361,0.2198402508235584
0.5234561362332764,0.715616577072054,0.40343637246030395,0.2518723530138285,0.9956967333929111,0.7262125899001326,0.2029486002784998,0.49012933687722504,0.47946916724107125,0.9300075237498264,0.31826460235306975,0.4348771836273594
0.8433736039171479,0.8349513895316057,0.27355440201328585,0.19069408648118236,0.6842930383494547,0.8833746883068846,0.8874916638876761,0.3028312734757048,0.8048618130359434,0.4758793719477066,0.41803657979997355,0.3389768609037733
0.5982831416034045,0.20171362891596123,0.9759167195897455,0.4652481104227255,0.17843007241449638,0.412036343966254,0.3761828497640485,0.938577211932529,0.48580597528929736,0.29644320164857596,0.26508582295548955,0.1559337055543224
0.5445950281188662,0.7751549365427306,0.06548722378515326,0.6566760761548555,0.5495285735438346,0.917777926356358,0.7249863701443043,0.12223113680542508,0.6968807211213869,0.8031051251938803,0.1546010109186493,0.3709928119265917
0.3622597441088766,0.7476550301756413,0.48811743094957805,0.9043407045380222,0.7607451180579339,0.5198274552631328,0.7494170891827305,0.313451327976643,0.8593653536909268,0.4356836874214266,0.7542217512550062,0.019885985081839475
0.655508446966551,0.35945417849278594,0.32939984828364954,0.38460507328621174,0.43034808532363855,0.1937288221304635,0.7171791836420744,0.7386980951084166,0.9449866652772141,0.1498121456013236,0.8812445220853301,0.7084051160564822
0.23287446930089528,0.9132018868822739,0.24601365750454873,0.518884354449014,0.8134216426690941,0.6435712961985458,0.9117122354652692,0.8697773551236252,0.7539865513950136,0.9715815366366615,0.531063225560965,0.21336498197131482
0.2264862512695568,0.04251040175313148,0.10098033720999178,0.9082812902699468,0.39374444287024724,0.1487470721837323,0.7640542586573551,0.05503656241006227,0.2780738417359728,0.9480555858921581,0.04835336525078393,0.8865675965522289
0.4120943950782676,0.6039335440776696,0.6824056839951326,0.3828839498971568,0.3657110073262345,0.09910361049185434,0.514715423609609,0.2455940555694075,0.9597633718678937,0.49771073196020243,0.9026987456554941,0.2969868921936162
0.7601555480573624,0.047011568997662456,0.9753830111098409,0.0018219577633061812,0.2152946127099038,0.2415856477957814,0.6648618672524588,0.9312117807194202,0.005785874072995356,0.233942181217361,0.777026780871894,0.17422071955203922
0.9153506439460395,0.4167570601859597,0.9707211155224675,0.9817441489615524,0.3700441166776395,0.4648000592451105,0.6002195250555031,0.02559716593139394,0.40043584894448947,0.07312332084933693,0.6266636699104601,0.04114446326790777
0.7956981581639025,0.15073524904594116,0.5860555782609851,0.48133995308558186,0.0974292032901598,0.6281117800201516,0.6834199587371242,0.9334642769118344,0.4666683026483649,0.4433586552778688,0.06378581838960362,0.2472013445950234
0.9244282403821581,0.5634695007484771,0.4260733013446022,0.6203841348695253,0.42999911537122504,0.8681558813932402,0.44086262878493476,0.30708918563229404,0.7189035017005418,0.4970307508666899,0.6602898129953633,0.06478075618457824
0.9824199472771665,0.9765470391868237,0.8324371477648298,0.5498428274138312,0.23352525145630654,0.12910303841343584,0.742673513421833,0.5957383187510991,0.47080826801063946,0.6737127595984272,0.838403848349359,0.5912839764133732
0.592655646375109,0.42630579697547677,0.9903445355892603,0.18131157406601783,0.3547172696515739,0.4371247267941132,0.27111488871157774,0.21224882580567994,0.20252197190117538,0.8365661784104935,0.5521456245424834,0.2704414177182455
0.2773454284194733,0.0066342544397188785,0.6989123486123534,0.8066359784789983,0.3894953729926165,0.28994887483603704,0.6759221399518479,0.7319518495167495,0.579272666570691,0.9381052217371079,0.24959814478788922,0.18550170954501843
0.4536465801224131,0.9718992053168574,0.8222489786049015,0.9836282087405791,0.8479317373722723,0.08310296624015234,0.10322560039964779,0.07151398540221754,0.7588045717724284,0.5211401774654945,0.7185705754001757,0.23536359005005802
0.6980058832767151,0.5775200280118258,0.8889959105011105,0.5902098248098906,0.15030603866405756,0.6976696309091458,0.34896775964090254,0.784547131784697,0.5270577834958541,0.3561468956353472,0.8436703439885817,0.6165182918255996
0.3722326592152384,0.01076312121872336,0.6489190137573808,0.405675138242684,0.7971933794563645,0.034812518180595164,0.055621591548603355,0.2718441653471111,0.58230061563311,0.9974259911250125,0.11973770918013527,0.9871259066671041
0.5126834798358801,0.6076637079250825,0.351183604364977,0.4897287581505152,0.2892195926201946,0.788858581821146,0.614818369487668,0.07303198326946547,0.9743001415016336,0.41171419526639397,0.30285819043073225,0.1844635581605728
0.9276382620136361,0.3881071080854941,0.3487802556945373,0.6073122201602466,0.5615297645026309,0.7411877162596034,0.9828564843917608,0.49315064286403354,0.684784617998526,0.06332771240800472,0.03493029516557877,0.38551483980142587
0.7879961599996217,0.025649815049024305,0.9470367527750154,0.5994249709990754,0.8639517303297184,0.11421889271511165,0.5572740730955149,0.3737708707623931,0.20734014308361315,0.8563445609398332,0.12777086275741445,0.6077828253738063
0.37707710625696744,0.6684965888353419,0.2083629993348336,0.6295074382984551,0.02025946826481384,0.16821378179771074,0.22930332707907253,0.6104023134314384,0.21838775816242328,0.7853202668303161,0.9393759884583185,0.49765089744275726
0.05244884593717325,0.33773110938351003,0.5594293229424675,0.9123059094303794,0.3933643251280453,0.8208776425196789,0.5796712358446872,0.678957830562483,0.3928707939653838,0.2429543427684565,0.6188554915228375,0.2162045982985078
0.5832660246522087,0.01537020580038062,0.7947943621588888,0.30800391116424075,0.8700503335540625,0.4190630372025047,0.441961626650049,0.5880086298194014,0.11212050731792556,0.14970350152017542,0.42896719405519923,0.12717822428038872
0.4998807834448724,0.9584858734879694,0.12945961849471088,0.9154925186426327,0.08327294089433546,0.0006733307826695123,0.08361354942641341,0.3033248534394044,0.016042550025911595,0.7335253562458666,0.757749311122885,0.07321061543814433
0.050634931362223856,0.6600035242213184,0.264449219162069,0.6523406830546908,0.47447518898777274,0.7633275822907178,0.8058808290253272,0.8941878222420117,0.22138887745787872,0.7418189309130135,0.5452127299809035,0.9692391462391025
0.6134283679169223,0.3942698515084717,0.2714360019367077,0.7357592983866397,0.8624604353577797,0.9070794125147669,0.6898640052506058,0.8533873470869013,0.43927840468492696,0.1391837912472379,0.4922143702271371,0.24837941549527975
0.9987804060245921,0.284809652741737,0.11240953778946705,0.360595650123404,0.6267021413641344,0.592424744634144,0.9105296854523474,0.8011256790959866,0.15847586783256062,0.45370832224342295,0.2555876006364536,0.4396146056898034
0.7772630237498697,0.6752542380529314,0.8410310419447868,0.9758365280881912,0.6691241123132284,0.3075786224999161,0.26043430917217336,0.829875872139931,0.5479265243684782,0.6323500543133165,0.17586520509364445,0.4127461291339093
0.5517192637077826,0.130954930647314,0.3991874805191662,0.031058764395015204,0.36030976618980226,0.3938001920719546,0.5659964675765862,0.6229778420657508,0.9166695037049949,0.008329161169961075,0.9753068474426783,0.5584647319506433
0.9394749621036886,0.3540795659097711,0.3463221079263975,0.4092817448978785,0.23521338627331845,0.0766187567477471,0.7459647857468903,0.631623843883021,0.6941434053821058,0.37736709573170946,0.5831102370299429,0.642893127361135
0.9759892797977833,0.28467987338254586,0.8041031056616526,0.793658332108761,0.23726341894300695,0.0931610135224874,0.07171212588924358,0.7461856685596346,0.579869484082718,0.7422205703989949,0.21640689144523484,0.326151409680393
0.7707531262105656,0.7781710920514682,0.0853931805814514,0.7443850305754395,0.7131193671522112,0.7594413549856834,0.24455801317496118,0.6015851993157388,0.35938687305450867,0.8347171270370721,0.2829912353853734,0.3081589059360197
0.3032955011540821,0.5768481851116505,0.03669313426379195,0.4404655336884622,0.7800156527658343,0.915622538801734,0.8341563396208307,0.019409461418706808,0.33711294708789874,0.8376337459078628,0.6807222015110498,0.1606389514373724
0.6072075857623482,0.33672406789860465,0.8662133916509844,0.1757987933370222,0.9158219424356512,0.8492910564029702,0.24269411674663255,0.7670700459825948,0.15890114500291475,0.6302212067947979,0.7902561357089112,0.725378345626579
0.7014167020645807,0.44497049233950525,0.9459154312334627,0.07479171378920868,0.11891720858945654,0.38081152649415595,0.3571145557568539,0.5481284842489779,0.9331619580639188,0.8420499198646422,0.7397994925393123,0.527629893889532
0.956216627834097,0.8951581685222049,0.43771870389523315,0.6499134412769448,0.6244514123274586,0.6491107721475409,0.6459303559303599,0.6612841938802285,0.36367931103943374,0.29603176650679286,0.19335877645905142,0.6377221117306477
0.4559686967802191,0.4757947495572227,0.1510565679161413,0.486940161437207,0.98876201412481,0.6076186637420642,0.5632831645347993,0.2069819657641241,0.2886974339560896,0.8966394025638712,0.5438983108490248,0.10171064273011421
0.24788747586741,0.05962572986294734,0.5209013094051056,0.33984228872280675,0.5477663379097872,0.6913352311683799,0.7704970724599131,0.7194671202911989,0.311265375256096,0.8818721712349544,0.7003861252220146,0.6029675176288444
0.3478443990370319,0.028416153164003588,0.3582547491304495,0.7704851239768609,0.9943282787742241,0.3048490741799331,0.15114487178864666,0.014904759577729076,0.3411941947767815,0.558029531503038,0.03126092762785149,0.36139301299478666
0.3861256889581831,0.45428559248999345,0.2724950414761317,0.1310559444039584,0.7209749821055955,0.3059868798582134,0.568954707523135,0.3013176645843635,0.35404861858767234,0.19867985114112108,0.9965924199159966,0.2820193872358946
0.9645952031372863,0.5917083603627393,0.6090151862137665,0.5937590758071567,0.425307231958748,0.4285618705973163,0.06455725475653995,0.6672012022028179,0.3803172392920715,0.02566120961797258,0.44168439138638727,0.1875995876425367
0.07809837949962672,0.6586142631463933,0.5995424987510066,0.39344739156801156,0.9101426942318726,0.8702869399619986,0.30508564592222365,0.7793071754855027,0.3952708898768821,0.4689443943783972,0.6949498564631883,0.6003322252387263
0.1293442377331956,0.3121717091717381,0.7543536402577135,0.5607761441715968,0.7281472980387899,0.1388551185449911,0.9458150001263431,0.33903590687660246,0.9806980754373823,0.3601107190569479,0.4009538874452493,0.3703698668692661
0.23402984343838673,0.6509096346665745,0.06679207895846828,0.4298870312718033,0.4488959097824541,0.6797003063584337,0.8961345892542806,0.8477442364025998,0.12191090934174376,0.7885049713128974,0.830874876481839,0.6248282214642004
0.13530423520042334,0.4818023881525957,0.7097341454831472,0.9707523902394759,0.11426306753383297,0.3228961753365135,0.47291287803785265,0.7821979043904596,0.7666942026335853,0.5181900235457947,0.5763971044420022,0.21376001286933033
0.35923831017180263,0.25370437587999484,0.7671811937328118,0.20917744014123196,0.15339176906200314,0.8714495684525368,0.5567516751987606,0.9356077450621288,0.28794966130625155,0.9810197467297914,0.8085111325245538,0.6794864597290493
0.6097592784013985,0.8098021249921493,0.9158903909361079,0.7794356642938223,0.09929382269929987,0.41160797978604435,0.2585696614738473,0.20076654884774048,0.433840163478727,0.15735836360869204,0.1603056344133611,0.999435317613905
0.27393692501900924,0.6865152491024109,0.9696697506779658,0.814983927511657,0.6220661374930007,0.45185302915536685,0.6506217582704298,0.6097288505838337,0.8243652457828968,0.8673066255822218,0.07684823812779795,0.34014992967792657
0.10843059376487685,0.06074939178785266,0.6247898143126162,0.8542164874381724,0.90790968901718,0.3051861730026224,0.6928515923063074,0.6986086296984604,0.23551429461364748,0.19814193092606203,0.43171346830380286,0.9556852593467583
0.6758291292350329,0.6424714413036267,0.355389948579635,0.5041765844889087,0.23942315817253967,0.52381182002225,0.6987637988622685,0.2392722237241489,0.10216548676045223,0.7483565132651457,0.4822145543488239,0.3148451235588373
0.7250956424246406,0.8445281985900367,0.2216504236714364,0.8256455489537826,0.24808265641782523,0.4524359925576257,0.4726345242862551,0.3799755369765636,0.9576339262619364,0.1249807313340563,0.27550890501752645,0.6721114919626561
0.40334675376167006,0.004353976972463758,0.7486533799740724,0.5046686738805912,0.7836662544849536,0.8501503856439815,0.918047724935716,0.2768986785592704,0.975772828394269,0.8967264126773972,0.273669974539527,0.32521865194353516
0.2195429813635903,0.4439262668783357,0.8704855460060632,0.7872997295017432,0.8761122724330082,0.04726483159810835,0.9513969641966568,0.37701182755083307,0.20779355733956417,0.7418599448516122,0.520381629852314,0.3802196090596567
0.2280112640795381,0.06303447366505299,0.828416504161473,0.4424500897421587,0.5191797842172007,0.4965011863824149,0.5670864972818669,0.9497573551278151,0.6542747272358607,0.6353354469120972,0.6084900626807126,0.7652603392574173
0.7217951128331422,0.9008780036611972,0.08730200697229162,0.41734612610538946,0.12046747710579919,0.5254981862447541,0.051929812589899704,0.7346796451723097,0.762907650593405,0.9846071962178748,0.4955896056531425,0.20719712358127906
0.38072479595747555,0.11454897364949435,0.027482514565994598,0.5352535217357172,0.6450561004419065,0.8248111949415557,0.4309174647129046,0.4630425678201183,0.3426819269321967,0.23886289714523246,0.9183323570840857,0.9609200538900039
0.1993758558915535,0.15043298813623984,0.11828689817619509,0.44640499009684487,0.9043325648400368,0.08649527653031219,0.7277278695704744,0.9559661267685113,0.8033408567394513,0.9768585791015012,0.8861200234588198,0.005574749967105053
0.2465687750734884,0.7323396173167733,0.8808607089735477,0.7004181324102595,0.2574327585841445,0.7586682715363875,0.31431890933948525,0.6540997092752971,0.28489750698988525,0.5678542201963352,0.08598732842576562,0.003130945005330843
0.9532111908731533,0.09917325734523075,0.9457616089016694,0.4939649765329107,0.01571024470995841,0.2808182320248621,0.82099718411275,0.04575933123407294,0.4633946863481826,0.6024420951476898,0.3748874992497502,0.4386744983347417
0.24486075586329104,0.2987085892387532,0.1157597525022267,0.9335697050056746,0.58151990055483,0.6241710311102676,0.23184852647686605,0.8639188205460461,0.6418261543490044,0.51986881831978,0.8919108130884721,0.12852235501306675
